"Частота, Гц","Дистанция, мм",Количество точек,"Центр мишени (X), мм","Центр мишени (Y), мм"
1,1000,23,994.9799531332737,4.39655980348608
1,1000,23,998.7627933178425,8.179399988054847
1,1000,23,996.3761221113245,5.792728781536933
1,1000,23,997.2571193974649,6.673726067677199
1,1000,23,996.0414478687426,5.458054538954958
1,1000,23,997.5181815916835,6.93478826189589
1,1000,23,995.2342726559878,4.65087932620016
1,1000,23,999.4735597914009,8.890166461613315
1,1000,21,997.388583387624,13.332111587175886
1,1000,21,998.4121716536533,14.355699853205225
1,1000,21,997.1992155225042,13.142743722056194
1,1000,21,999.6434295991098,15.586957798661771
1,1000,21,995.3672649908225,11.31079319037437
1,1000,21,998.9993327014366,14.942860900988517
1,1000,21,995.3626496282228,11.306177827774798
1,1000,21,998.377867411467,14.321395611018984
1,1000,21,997.3317765296979,13.275304729249804
1,1000,21,997.4577514167567,13.401279616308573
1,1000,21,995.136947429939,11.080475629490971
1,1000,21,998.1696316236344,14.113159823186331
1,1000,21,996.1293627268212,12.072890926373214
1,1000,21,998.2274781456749,14.171006345226905
1,1000,24,999.2042942923005,15.070744287550093
1,1000,24,1000.4549375532912,16.321387548540798
1,1000,24,997.7409079004688,13.607357895718375
1,1000,24,999.8834904934483,15.749940488697993
1,1000,24,997.0983120132237,12.964762008473306
1,1000,24,1000.6040244287865,16.47047442403615
1,1000,24,998.4458820867159,14.312332081965504
1,1000,24,1001.5245997987745,17.39104979402408
1,1000,24,997.1547927206141,13.02124271586366
1,1000,24,1000.2306261491464,16.09707614439605
1,1000,24,998.2678268602665,14.134276855516157
1,1000,24,999.2703008589764,15.136750854225962
1,1000,24,998.9316170378283,14.798067033077945
1,1000,24,1000.1805227176997,16.04697271294928
1,1000,22,998.0162142248035,11.254936041828826
1,1000,22,999.333770274332,12.572492091357294
1,1000,22,995.9050242016319,9.143746018657176
1,1000,22,998.2368863160804,11.475608133105647
1,1000,22,996.8879678487101,10.12668966573534
1,1000,22,999.4710311740798,12.709752991105058
1,1000,22,997.5415476674663,10.780269484491564
1,1000,22,998.0719802407745,11.310702057799768
1,1000,22,997.2053983987108,10.444120215736055
1,1000,22,999.7620189092852,13.000740726310509
1,1000,22,997.2862722168389,10.524994033864173
1,1000,22,998.4414782997642,11.680200116789468
1,1000,22,996.0228896132114,9.261611430236671
1,1000,22,999.3409664112498,12.579688228275096
1,1000,24,998.4819094458989,12.511365959924335
1,1000,24,1000.5163176248901,14.545774138915558
1,1000,24,997.1603310009554,11.189787514980825
1,1000,24,998.7129740445548,12.742430558580317
1,1000,24,997.7374283398096,11.766884853835172
1,1000,24,999.4652030294778,13.494659543503273
1,1000,24,996.8788885402835,10.908345054308944
1,1000,24,998.9543221282195,12.983778642244925
1,1000,24,997.3959735707916,11.425430084817096
1,1000,24,999.5485208509008,13.577977364926298
1,1000,24,997.9357099414274,11.965166455452911
1,1000,24,998.6086983277426,12.638154841768024
1,1000,25,998.0077046792265,8.293203040827075
1,1000,25,999.7984944676454,10.083992829245846
1,1000,25,997.2609626279668,7.5464609895673345
1,1000,25,1000.1871615718512,10.472659933451803
1,1000,25,997.2506098509,7.536108212500573
1,1000,25,999.6734729918664,9.958971353467017
1,1000,25,996.8739574532567,7.159455814857267
1,1000,25,999.4674496990932,9.752948060693742
1,1000,25,995.6733063661445,5.9588047277450755
1,1000,25,999.4942402227152,9.779738584315705
1,1000,25,996.8266449523626,7.112143313963122
1,1000,25,999.5819063440761,9.86740470567658
1,1000,23,999.3203367459815,15.249218190582049
1,1000,23,999.5736480459101,15.502529490510588
1,1000,23,998.3882543148192,14.317135759419712
1,1000,23,1001.1124310556735,17.041312500274028
1,1000,23,996.9736235677186,12.902505012319185
1,1000,23,1000.8454582748709,16.77433971947143
1,1000,23,998.8420127740386,14.770894218639159
1,1000,23,999.7364233883528,15.665304832953362
1,1000,23,997.0638554775644,12.992736922164958
1,1000,23,1000.1970329093707,16.12591435397119
1,1000,23,997.3587518145001,13.287633259100641
1,1000,23,1001.1836635888495,17.112545033450004
1,1000,23,997.8588190697691,13.787700514369643
1,1000,23,999.8141540343679,15.743035478968471
1,1000,24,998.6527856806439,11.134806416979442
1,1000,24,1000.8301674446953,13.312188181030933
1,1000,24,997.5361557152399,10.01817645157548
1,1000,24,999.8077440771583,12.289764813493889
1,1000,24,997.4909801895398,9.973000925875269
1,1000,24,999.94007636769,12.42209710402558
1,1000,24,997.9947548856957,10.476775622031212
1,1000,24,999.2597646991547,11.741785435490309
1,1000,24,998.1213509670388,10.603371703374288
1,1000,24,999.7099600250544,12.19198076138996
1,1000,24,997.4908335551386,9.97285429147418
1,1000,24,999.7194259601446,12.201446696480145
1,1000,24,997.8658362139869,10.347856950322418
1,1000,24,1000.1418182863983,12.62383902273388
1,1000,21,997.4949802506092,11.355617746062048
1,1000,21,999.3892509355384,13.24988843099129
1,1000,21,996.4872179810735,10.347855476526439
1,1000,21,999.5625897584315,13.423227253884397
1,1000,21,996.4413112898508,10.301948785303667
1,1000,21,997.496145462305,11.356782957757893
1,1000,21,997.3182818247636,11.178919320216494
1,1000,21,999.5277913097541,13.388428805207015
1,1000,21,996.6641697224685,10.524807217921346
1,1000,21,998.0998024292279,11.96043992468082
1,1000,21,995.5709254755643,9.43156297101723
1,1000,21,998.9470906288576,12.80772812431046
1,1000,21,995.7010382000627,9.561675695515657
1,1000,21,999.3043584321227,13.164995927575585
1,1000,22,998.2126803085969,17.303513035953088
1,1000,22,999.9132304310449,19.00406315840114
1,1000,22,996.7209133325929,15.81174605994915
1,1000,22,998.5457336982605,17.636566425616667
1,1000,22,995.9085821913584,14.999414918714638
1,1000,22,999.0712222617547,18.162054989110825
1,1000,22,996.4436222681246,15.534454995480818
1,1000,22,999.2289123952964,18.31974512265272
1,1000,22,998.0976636746999,17.18849640205615
1,1000,22,999.6551393802996,18.745972107655785
1,1000,22,996.8237324351526,15.914565162508788
1,1000,22,999.524112907582,18.614945634938238
1,1000,22,998.5888484028299,6.938663023202696
1,1000,22,1000.7514348695498,9.101249489922667
1,1000,22,996.5244687520117,4.874283372384552
1,1000,22,1000.6499146291363,8.999729249509176
1,1000,22,997.6148937488078,5.9647083691806575
1,1000,22,999.5733803573185,7.923194977691303
1,1000,22,996.8268526444103,5.176667264783163
1,1000,22,1000.1967059710994,8.546520591472243
1,1000,22,997.9673453217622,6.317159942135002
1,1000,22,1000.8295663207529,9.179380941125688
1,1000,22,998.2169184843953,6.566733104768056
1,1000,22,999.4017345203089,7.751549140681709
1,1000,23,998.9137574929237,12.894830521979696
1,1000,23,1000.698754458949,14.679827488005023
1,1000,23,996.9828013044312,10.963874333487217
1,1000,23,999.9212073886156,13.90228041767162
1,1000,23,997.2853961171553,11.266469146211344
1,1000,23,999.8593050345281,13.840378063584208
1,1000,23,998.7184814250044,12.699554454060394
1,1000,23,999.6168331479591,13.597906177015215
1,1000,23,997.3092655787627,11.290338607818724
1,1000,23,1000.4057294442858,14.38680247334191
1,1000,23,996.8844056250304,10.865478654086441
1,1000,23,999.1262884567366,13.107361485792628
1,1000,23,998.9097535909992,12.890826620055329
1,1000,23,1000.6494497624116,14.630522791467635
1,1000,23,998.653361899456,12.554655229766093
1,1000,23,999.6233362732933,13.524629603603382
1,1000,23,997.0618074764889,10.963100806798963
1,1000,23,1000.3251550316936,14.226448362003737
1,1000,23,996.82738605759,10.72867938790018
1,1000,23,1000.922919908095,14.824213238405092
1,1000,23,997.6885858009384,11.589879131248539
1,1000,23,1000.9617374015281,14.863030731838254
1,1000,23,996.6830570818755,10.584350412185696
1,1000,23,999.4107830620183,13.312076392328368
1,1000,23,997.8145840958672,11.715877426177304
1,1000,23,999.3663897350636,13.26768306537378
1,1000,23,996.3841411215961,10.285434451906319
1,1000,23,999.0776503961994,12.978943726509515
1,1000,23,1000.149900903905,8.921278648723085
1,1000,23,1002.1334787949947,10.904856539812835
1,1000,23,999.3827813330817,8.154159077899733
1,1000,23,1001.0114131071731,9.782790851991258
1,1000,23,998.2949242693954,7.066302014213559
1,1000,23,1000.7924534953072,9.56383124012537
1,1000,23,999.2590249572354,8.030402702053486
1,1000,23,1001.6621258957326,10.433503640550736
1,1000,23,998.2611636360558,7.032541380873987
1,1000,23,1001.4313636530255,10.20274139784372
1,1000,23,1000.090822765348,8.862200510166138
1,1000,23,1001.9070339756018,10.678411720420002
1,1000,23,997.9037618039015,6.675139548719567
1,1000,23,1000.7213935751117,9.492771319929885
1,1000,22,997.9483643278356,13.70635219710876
1,1000,22,998.9094920092884,14.667479878561574
1,1000,22,996.958048366714,12.71603623598715
1,1000,22,1000.1252913206431,15.883279189916266
1,1000,22,996.4348233214281,12.192811190701173
1,1000,22,998.3836119769509,14.14159984622401
1,1000,22,997.4966652109562,13.254653080229314
1,1000,22,999.7404362897665,15.498424159039647
1,1000,22,995.9360191683088,11.694007037581933
1,1000,22,999.2284718576839,14.98645972695703
1,1000,22,997.2728308921564,13.030818761429591
1,1000,22,999.636386980795,15.394374850068099
1,1000,22,996.6155814470047,12.373569316277841
1,1000,22,998.6247933893345,14.382781258607638
1,1000,22,998.9461824395155,12.903489344257226
1,1000,22,999.42371819427,13.381025099011694
1,1000,22,998.0978076297012,12.055114534442927
1,1000,22,1000.4760206859335,14.43332759067523
1,1000,22,997.3511325648436,11.308439469585318
1,1000,22,999.2134071367527,13.170714041494465
1,1000,22,997.8838087079477,11.841115612689354
1,1000,22,1000.4298660353088,14.387172940050526
1,1000,22,998.6021058571735,12.559412761915171
1,1000,22,999.832226289449,13.789533194190733
1,1000,22,998.8855540689217,12.842860973663418
1,1000,22,1000.196507349225,14.15381425396672
1,1000,24,999.796224778579,15.679551928908872
1,1000,24,1001.896370419269,17.779697569598884
1,1000,24,999.4959912688123,15.379318419142125
1,1000,24,1001.9517438071055,17.83507095743528
1,1000,24,997.9755446453951,13.858871795724921
1,1000,24,1000.1680952348895,16.051422385219393
1,1000,24,998.4755446260739,14.358871776403781
1,1000,24,999.8615385886983,15.744865739028164
1,1000,24,998.1860117031595,14.069338853489356
1,1000,24,1002.0540493553269,17.937376505656836
1,1000,24,998.8212079219006,14.70453507223048
1,1000,24,999.8545037761326,15.737830926462403
1,1000,24,998.3629754181201,14.246302568449927
1,1000,24,1000.1811334912549,16.064460641584684
1,1000,24,998.4440580317452,9.514941405852122
1,1000,24,998.6620541041447,9.732937478251577
1,1000,24,998.1222277559554,9.193111130062347
1,1000,24,999.1648363904418,10.235719764548792
1,1000,24,996.3665795860762,7.437462960183242
1,1000,24,999.6737341661233,10.74461754023021
1,1000,24,998.2971654170954,9.368048791202346
1,1000,24,998.9642011838217,10.035084557928638
1,1000,24,998.4392399254276,9.510123299534557
1,1000,24,1000.783814859754,11.854698233860987
1,1000,24,997.6926067413436,8.763490115450644
1,1000,24,998.8965754981228,9.967458872229768
1,1000,24,996.8126772100509,7.883560584157827
1,1000,24,998.7975852219917,9.868468596098662
1,1000,22,998.4733767654488,7.890750023165197
1,1000,22,1000.2087213666579,9.626094624374206
1,1000,22,997.0101233268813,6.42749658459762
1,1000,22,1000.6417619314363,10.059135189152736
1,1000,22,996.9034922998131,6.320865557529439
1,1000,22,998.7955175860131,8.212890843729543
1,1000,22,997.7773561424141,7.194729400130445
1,1000,22,998.5378350264075,7.955208284123842
1,1000,22,998.3498842806569,7.767257538373186
1,1000,22,999.994665024252,9.412038281968323
1,1000,22,996.8313863035938,6.248759561310178
1,1000,22,1000.7695142214706,10.186887479186883
1,1000,25,999.0269443301158,13.826851889929344
1,1000,25,1001.3566552100693,16.156562769882868
1,1000,25,996.7421251629287,11.542032722742213
1,1000,25,1000.960464300003,15.760371859816486
1,1000,25,996.9022654191259,11.702172978939394
1,1000,25,1001.0273087039305,15.827216263744063
1,1000,25,997.6921498617778,12.492057421591273
1,1000,25,1001.0515365389432,15.851444098756753
1,1000,25,997.2604654874832,12.060373047296704
1,1000,25,1001.3262350161722,16.126142575985654
1,1000,25,997.0581292022898,11.858036762103305
1,1000,25,1001.3038907331847,16.103798292998306
1,1000,25,998.8687730679417,13.668680627755213
1,1000,25,1000.0049444018989,14.804851961712448
1,1000,21,998.6945508068361,7.86757969250055
1,1000,21,998.9804071843984,8.153436070062778
1,1000,21,998.3089044377787,7.481933323443139
1,1000,21,998.8772654262724,8.050294311936883
1,1000,21,997.1027832419907,6.275812127655097
1,1000,21,1000.613692201597,9.786721087261455
1,1000,21,996.7673426832271,5.940371568891489
1,1000,21,999.9326880889975,9.105716974661878
1,1000,21,996.6339217729643,5.806950658628693
1,1000,21,998.7640776208962,7.937106506560612
1,1000,21,996.7063795559777,5.879408441642194
1,1000,21,1000.3879745500188,9.561003435683293
1,1000,21,997.7752978049257,13.036308284078354
1,1000,21,999.3049917378133,14.566002216966023
1,1000,21,996.8060078965806,12.067018375733301
1,1000,21,998.3060715899267,13.567082069079273
1,1000,21,997.5913957939866,12.85240627313933
1,1000,21,998.5872096245265,13.84822010367915
1,1000,21,995.8901735288104,11.151184007962962
1,1000,21,997.8820470850192,13.143057564171878
1,1000,21,996.7049536029867,11.965964082139383
1,1000,21,999.0243163915783,14.285326870730962
1,1000,21,996.8796509095479,12.140661388700584
1,1000,21,999.8040493536239,15.065059832776555
1,1000,21,995.5290662661646,10.790076745317247
1,1000,21,998.642472578007,13.903483057159619
1,1000,25,999.4945218118493,13.886733844366642
1,1000,25,999.5247485258102,13.916960558327537
1,1000,25,998.9015675934547,13.293779625972114
1,1000,25,1000.5411593915005,14.93337142401784
1,1000,25,998.9366840620362,13.328896094553576
1,1000,25,1001.2125513263466,15.604763358863888
1,1000,25,998.0895479444042,12.481759976921632
1,1000,25,1000.3219424831354,14.71415451565278
1,1000,25,997.5475104323424,11.939722464859805
1,1000,25,1000.4450350571648,14.837247089682098
1,1000,25,998.897911363864,13.290123396381317
1,1000,25,1001.2166980652323,15.608910097749751
1,1000,25,998.7891637792518,13.181375811769136
1,1000,25,1001.2898058055252,15.68201783804263
1,1000,25,999.2780023002591,13.694402810796802
1,1000,25,1000.7391970077517,15.155597518289373
1,1000,25,997.4019769459364,11.818377456474142
1,1000,25,1000.0483145040898,14.46471501462756
1,1000,25,998.3609908676723,12.777391378209995
1,1000,25,1000.0041615009831,14.420562011520758
1,1000,25,997.6586156226649,12.075016133202576
1,1000,25,1001.3643312329115,15.780731743449152
1,1000,25,998.8863661967767,13.302766707314433
1,1000,25,999.7773155040956,14.19371601463325
1,1000,25,997.2602369270404,11.676637437578055
1,1000,25,999.9062664152086,14.322666925746265
1,1000,25,998.8752506817801,13.291651192317824
1,1000,25,1000.1747772132996,14.591177723837369
1,1000,24,998.0200827877476,14.266310672934686
1,1000,24,998.0283567286846,14.274584613871676
1,1000,24,997.6338731774008,13.88010106258793
1,1000,24,998.3069457844499,14.553173669637067
1,1000,24,996.65250933608,12.898737221267139
1,1000,24,999.8857966930223,16.132024578209357
1,1000,24,997.3789619202942,13.62518980548123
1,1000,24,999.34581491381,15.592042798997188
1,1000,24,996.464219759862,12.710447645049088
1,1000,24,999.0733178127161,15.319545697903237
1,1000,24,997.527229636648,13.773457521835084
1,1000,24,998.2002759511449,14.44650383633199
1,1000,22,997.6790516420351,10.947046294520716
1,1000,22,998.8912209019181,12.15921555440374
1,1000,22,995.8205620636909,9.088556716176456
1,1000,22,997.8008670733184,11.068861725804018
1,1000,22,996.8154331460805,10.083427798566111
1,1000,22,999.5299933360402,12.797987988525843
1,1000,22,995.8068960061136,9.074890658599108
1,1000,22,999.1565750930774,12.424569745563028
1,1000,22,995.3447519218171,8.612746574302676
1,1000,22,998.1360120776508,11.404006730136423
1,1000,22,995.9428467669995,9.210841419485162
1,1000,22,998.265694526107,11.533689178592692
1,1000,22,996.3095542878636,9.577548940349217
1,1000,22,998.7980628690284,12.066057521513972
1,1000,24,998.2194061521199,10.491123298856474
1,1000,24,998.9100678431438,11.181784989880462
1,1000,24,997.9963450382361,10.26806218497267
1,1000,24,1000.0220483191645,12.293765465901112
1,1000,24,997.7529795709505,10.024696717687153
1,1000,24,998.5192311612602,10.790948307996874
1,1000,24,996.2955261436347,8.567243290371302
1,1000,24,999.6833037697179,11.9550209164545
1,1000,24,997.298882677406,9.570599824142622
1,1000,24,999.8188379891932,12.090555135929769
1,1000,24,997.7366930425889,10.00841018932552
1,1000,24,1000.0764585345191,12.348175681255771
1,1000,25,998.6042907902752,7.006788193979242
1,1000,25,999.3136538977257,7.716151301429692
1,1000,25,996.7589761083794,5.161473512083539
1,1000,25,1000.0938537795728,8.49635118327685
1,1000,25,996.2909270737671,4.693424477471117
1,1000,25,1000.3050601297656,8.707557533469616
1,1000,25,997.1605461399254,5.563043543629471
1,1000,25,1000.9105193310868,9.313016734790807
1,1000,25,997.7202776824741,6.122775086178189
1,1000,25,998.9902750368361,7.392772440540228
1,1000,25,996.6693021738216,5.071799577525731
1,1000,25,1000.7035257957376,9.10602319944166
1,1000,22,998.362226428011,15.448242761320085
1,1000,22,1000.3558781989474,17.44189453225641
1,1000,22,997.5446184451259,14.630634778434956
1,1000,22,998.7991857625622,15.88520209587121
1,1000,22,996.7082204697365,13.794236803045582
1,1000,22,998.4413416290473,15.527357962356403
1,1000,22,996.788767194146,13.87478352745505
1,1000,22,999.006693251201,16.09270958451005
1,1000,22,996.4968188182996,13.582835151608652
1,1000,22,1000.2568149124766,17.34283124578564
1,1000,22,997.7707581493905,14.856774482699562
1,1000,22,998.4245677775696,15.51058411087866
1,1000,22,996.0113988245588,13.097415157867813
1,1000,22,1000.5925414509115,17.67855778422064
1,1000,21,998.005820604582,12.259020127726371
1,1000,21,999.1524753714601,13.405674894604472
1,1000,21,996.7180022182081,10.971201741352377
1,1000,21,998.2582086851369,12.511408208281223
1,1000,21,997.4490127922751,11.702212315419448
1,1000,21,998.6273840073508,12.880583530495137
1,1000,21,997.0047484714453,11.257947994589603
1,1000,21,1000.056928691624,14.310128214768287
1,1000,21,997.0860066649905,11.339206188134803
1,1000,21,998.9100794019074,13.163278925051713
1,1000,21,996.3716148701785,10.62481439332292
1,1000,21,998.3591043777767,12.612303900921038
1,1000,21,996.5824109716892,10.835610494833624
1,1000,21,999.5958465909414,13.849046114085745
1,1000,23,997.5589969906133,7.845857117825516
1,1000,23,997.8749124896871,8.161772616899274
1,1000,23,997.1509815160315,7.43784164324365
1,1000,23,997.6036898189825,7.890549946194671
1,1000,23,996.9112354720833,7.198095599295448
1,1000,23,998.4581435772773,8.745003704489479
1,1000,23,997.2932245890875,7.580084716299671
1,1000,23,998.1895524994789,8.476412626691054
1,1000,23,997.2370099362358,7.523870063448055
1,1000,23,999.8331022692262,10.1199623964384
1,1000,23,996.958058076702,7.2449182039141515
1,1000,23,997.8633194406194,8.150179567831591
1,1000,23,996.1092311854769,6.3960913126890775
1,1000,23,999.7770310316125,10.063891158824745
1,1000,22,997.8328794704637,13.824281038464182
1,1000,22,998.9064423499403,14.897843917940872
1,1000,22,995.6393823037362,11.630783871736691
1,1000,22,999.8436905812013,15.835092149201794
1,1000,22,995.8629781123202,11.85437968032073
1,1000,22,999.7363621570419,15.727763725042397
1,1000,22,997.4058428573921,13.39724442539268
1,1000,22,997.9352232759061,13.926624843906513
1,1000,22,997.0667654864767,13.058167054477236
1,1000,22,998.6816793128006,14.67308088080111
1,1000,22,996.9915758539224,12.982977421922866
1,1000,22,999.9796250372436,15.97102660524418
1,1000,22,997.6751064440751,13.666508012075592
1,1000,22,997.9908109650053,13.98221253300573
1,1000,23,998.0803532014171,9.59543385627244
1,1000,23,998.1005948198753,9.615675474730637
1,1000,23,997.0779192876166,8.592999942471927
1,1000,23,998.6240991396911,10.139179794546465
1,1000,23,996.9745864179482,8.48966707280357
1,1000,23,999.922977203935,11.438057858790396
1,1000,23,997.635798175135,9.150878829990383
1,1000,23,1000.3837889865396,11.898869641394885
1,1000,23,998.027557279986,9.542637934841368
1,1000,23,999.9986348757456,11.513715530600845
1,1000,23,996.4715231632229,7.986603818078185
1,1000,23,998.2908249114851,9.80590556634045
1,1000,22,999.0298991189552,11.994947109661801
1,1000,22,999.3327141984217,12.297762189128365
1,1000,22,997.3718726654828,10.336920656189339
1,1000,22,999.6639560024732,12.629003993179868
1,1000,22,998.9053171960493,11.870365186755912
1,1000,22,999.4721583170929,12.437206307799492
1,1000,22,997.3821060464859,10.347154037192501
1,1000,22,1000.4071556287475,13.372203619454144
1,1000,22,998.9405452153143,11.905593206020896
1,1000,22,999.0502685504688,12.015316541175432
1,1000,22,997.8594784481868,10.824526438893411
1,1000,22,1000.9204703871696,13.885518377876265
1,1000,22,997.330286354423,10.295334345129694
1,1000,22,1001.0962037998526,14.061251790559208
1,1000,22,997.6629212354337,10.627969226140262
1,1000,22,1000.5411784982543,13.50622648896094
1,1000,24,998.8353099246175,7.289198359944355
1,1000,24,999.0300490735053,7.483937508832204
1,1000,24,997.2208353477149,5.67472378304178
1,1000,24,999.9981842340106,8.452072669337548
1,1000,24,996.8491299267963,5.303018362123196
1,1000,24,999.0166750688763,7.470563504203198
1,1000,24,997.1111347443965,5.565023179723406
1,1000,24,999.8144238236872,8.268312259014026
1,1000,24,997.6593348629971,6.11322329832397
1,1000,24,1000.3135846225343,8.767473057861157
1,1000,24,998.3900894998453,6.843977935172162
1,1000,24,1000.7834417546457,9.2373301899725
1,1000,24,997.7172136725546,6.171102107881541
1,1000,24,1000.5639608734656,9.017849308792476
1,1000,21,997.8997852574856,12.017859236308013
1,1000,21,998.9412347412828,13.059308720105186
1,1000,21,996.9197549753151,11.037828954137437
1,1000,21,999.8207366840047,13.93881066282707
1,1000,21,997.8876151832029,12.005689162025305
1,1000,21,998.1586555308227,12.276729509645088
1,1000,21,996.6278253743036,10.745899353126024
1,1000,21,998.673792343901,12.791866322723411
1,1000,21,996.4548848332711,10.572958812093471
1,1000,21,1000.1134656266909,14.23153960551329
1,1000,21,996.5386282718363,10.65670225065862
1,1000,21,999.6456172946141,13.763691273436459
1,1000,21,995.6127650936742,9.730839072496583
1,1000,21,999.8578350140298,13.975908992852196
1,1000,24,999.3505549425407,14.649920013049135
1,1000,24,1001.4851250278315,16.7844900983399
1,1000,24,998.1245281477558,13.423893218264222
1,1000,24,1000.5595701798912,15.858935250399615
1,1000,24,998.7831454092244,14.082510479732834
1,1000,24,1000.0764799484178,15.375845018926219
1,1000,24,999.1105453697385,14.409910440246849
1,1000,24,1000.6085005188033,15.907865589311728
1,1000,24,998.0327465236335,13.332111594141933
1,1000,24,999.6827737337376,14.982138804246027
1,1000,24,998.3630937561022,13.66245882661068
1,1000,24,999.9580457102013,15.257410780709664
1,1000,24,999.55590143446,11.965802344097233
1,1000,24,999.7515631877623,12.161464097399524
1,1000,24,999.259208080828,11.669108990465205
1,1000,24,999.7092476119793,12.119148521616522
1,1000,24,998.7272529809052,11.13715389054241
1,1000,24,1000.756196188633,13.166097098270285
